Log file open, 12/09/22 14:24:22
[2022.12.09-13.24.49:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2022.12.09-13.24.49:995][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2022.12.09-13.24.50:000][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.12.09-13.24.50:005][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.12.09-13.24.50:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.12.09-13.24.50:014][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.12.09-13.24.50:019][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.12.09-13.24.50:023][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.12.09-13.24.50:028][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.12.09-13.24.50:033][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.12.09-13.24.50:037][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.12.09-13.24.50:042][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.12.09-13.24.50:047][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.12.09-13.24.50:052][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.12.09-13.24.50:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.09-13.24.50:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.09-13.24.50:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.09-13.24.50:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.09-13.24.50:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.09-13.24.50:085][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.09-13.24.50:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.09-13.24.50:096][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.12.09-13.24.50:100][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.12.09-13.24.50:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.12.09-13.24.50:108][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.12.09-13.24.50:113][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.12.09-13.24.50:117][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.12.09-13.24.50:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.12.09-13.24.50:128][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.12.09-13.24.50:132][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.12.09-13.24.50:136][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.12.09-13.24.50:141][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.09-13.24.50:144][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.09-13.24.50:149][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2022.12.09-13.24.50:154][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2022.12.09-13.24.50:158][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2022.12.09-13.24.50:162][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.09-13.24.50:167][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.09-13.24.50:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.09-13.24.50:175][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.09-13.24.50:275][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.09-13.24.50:380][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.09-13.24.50:475][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.09-13.24.50:558][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.09-13.24.50:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.09-13.24.50:772][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.09-13.24.50:917][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.12.09-13.24.51:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.12.09-13.24.51:223][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.12.09-13.24.51:318][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.12.09-13.24.51:415][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.12.09-13.24.51:548][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.12.09-13.24.51:662][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.12.09-13.24.51:667][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.12.09-13.24.51:677][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.12.09-13.24.51:685][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.12.09-13.24.51:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.12.09-13.24.51:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.12.09-13.24.51:711][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.12.09-13.24.51:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.12.09-13.24.51:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.09-13.24.51:891][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.09-13.24.51:910][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.09-13.24.52:060][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.09-13.24.52:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.09-13.24.52:132][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.09-13.24.52:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.09-13.24.52:305][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.09-13.24.52:422][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.09-13.24.52:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.09-13.24.52:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.09-13.24.52:802][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.09-13.24.52:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.09-13.24.53:051][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.09-13.24.53:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.09-13.24.53:204][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.09-13.24.53:289][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.09-13.24.53:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.09-13.24.53:341][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.09-13.24.53:350][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "X:/GfG-card-game/GfGcardgame/Content/StarterContent/Textures/T_Door_M.uasset"
